"ID","Year","Edition","Expansion","Number","Team","Name","Points","Icons","Position1","Position2","Hand","OnBase","Out_H","HR_H","Speed","Control","Out_P","HR_P","IP","PU","SO","GB","FB","BB","Single","SinglePlus","Double","Triple","HR","Def_C","Def_1B","Def_2B","Def_SS","Def_3B","Def_LFRF","Def_CF","Icon_R","Icon_RY","Icon_G","Icon_S","Icon_SB","Icon_HR","Icon_V","Icon_20","Icon_CY","Icon_K","PU_n","SO_n","GB_n","FB_n","BB_n","Single_n","SinglePlus_n","Double_n","Triple_n","HR_n","WHIP_all","WHIP_350","oOBP_all","oOBP_350","oSLG_all","oSLG_350","oOPS_all","oOPS_350","BA_all","BA_350","OBP_all","OBP_350","SLG_all","SLG_350","OPS_all","OPS_350","Role","OPS_z"
632,"'02","UL","TD","34","Cardinals","Tino Martinez","170","","1B+0","","L",10,7,18,13,NA,NA,NA,NA,"'","'1","'2-6","'7","'8-9","'10-16","'","'17","'","'18+",NA,0,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,5,1,2,7,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.294636115411077,0.290998205272232,0.340395006839945,0.334119094488189,0.506033526437671,0.494230080155422,0.846428533277616,0.828349174643611,"Batter",0.198648535018731
633,"'02","UL","PR","34","Brewers","Geoff Jenkins","80","","LF-RF+2","","L",8,7,19,14,NA,NA,NA,NA,"'","'1-6","'","'7","'8-10","'11-16","'","'17-18","'","'19+",NA,NA,NA,NA,NA,2,NA,"","","","","","","","","","",0,6,0,1,3,6,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.242103158027677,0.238659548784633,0.294098837209302,0.287436023622047,0.382794404703586,0.371334543418141,0.676893241912888,0.658770567040188,"Batter",-1.02750473883786
634,"'02","ASG","ASG","34","Rockies","Todd Helton","660","","1B+1","","R",13,6,19,14,NA,NA,NA,NA,"'","'1-3","'4","'5-6","'7-11","'12-14","'15","'16-17","'18","'19+",NA,1,NA,NA,NA,NA,NA,"","","","","","","","","","",0,3,1,2,5,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.360266298604905,0.356731371414777,0.433777359781122,0.427647637795276,0.717721525580737,0.70564957794314,1.15149888536186,1.13329721573842,"Batter",2.40505056467013
635,"'03","UL","Base","34","Braves","Kevin Millwood","440","","Starter","","R",NA,NA,NA,NA,4,16,24,6,"'1","'2-6","'7-12","'13-16","'17","'18-19","'","'20-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,5,6,4,1,2,0,1,0,0,1.56028703203505,1.72576654713257,0.342146672144618,0.368207422133863,0.461812858649815,0.524140018739784,0.803959530794433,0.892347440873648,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.348752591882824
636,"'03","P","Base","34","White Sox","Frank Thomas","190","","DH","","R",10,6,19,10,NA,NA,NA,NA,"'","'1-2","'3","'4-6","'7-12","'13-17","'","'18","'","'19+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,2,1,3,6,5,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.281590005494242,0.278296667964395,0.356833105335157,0.350123031496063,0.474722862637267,0.463746390616614,0.831555967972424,0.813869422112677,"Batter",0.0910836469484651
637,"'03","UL","TD","34","Brewers","Glendon Rusch","140","","Starter","","L",NA,NA,NA,NA,2,16,23,6,"'1-3","'4-7","'8-14","'15-16","'17","'18-19","'","'20-22","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,7,2,1,2,0,1,0,0,1.95876187145384,2.15661968413177,0.395010271158587,0.421106693174288,0.556308499189751,0.624492229168219,0.951318770348338,1.04559892234251,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.987130191943067
638,"'03","UL","PR","34","Athletics","John Halama","130","","Starter","","L",NA,NA,NA,NA,3,16,22,5,"'1-3","'4-6","'7-14","'15-16","'17","'18-19","'","'20-21","'","'22+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,3,8,2,1,2,0,1,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.509060678919783,0.574316123954002,0.877639150571386,0.968973181608077,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.319188800030122
639,"'04","UL","Base","34","Orioles","Deivi Cruz","60","","SS+2","","R",9,8,20,9,NA,NA,NA,NA,"'","'1","'2-5","'6-8","'9","'10-17","'","'18-19","'","'20+",NA,NA,NA,2,NA,NA,NA,"","","","","","","","","","",0,1,4,3,1,8,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.2620201669269,0.25865937441595,0.303308823529412,0.297273622047244,0.36627379363318,0.356992167714233,0.669582617162592,0.654265789761477,"Batter",-1.08037837004086
640,"'04","UL","TD","34","Athletics","Mark Kotsay","160","","CF+2","","L",10,6,20,11,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-10","'11-17","'","'18-19","'","'20+",NA,NA,NA,NA,NA,NA,2,"","","","","","","","","","",0,1,3,2,4,7,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.299202253881969,0.295443743329975,0.356833105335157,0.350123031496063,0.430692241667949,0.420878702202666,0.787525347003106,0.771001733698729,"Batter",-0.227365034838507
641,"'04","P","Base","34","Expos","Henry Mateo","110","","2B+4","OF+0","S",10,6,20,16,NA,NA,NA,NA,"'","'1-2","'3-5","'6","'7-9","'10-16","'17-18","'19","'","'20+",NA,NA,4,NA,NA,0,0,"","","","","","","","","","",0,2,3,1,3,7,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.306454356159268,0.302504303774625,0.356833105335157,0.350123031496063,0.431900925380832,0.422055462276774,0.78873403071599,0.772178493772837,"Batter",-0.218623306318864
642,"'04","UL","PR","34","Tigers","Nate Robertson","10","R","Starter","","L",NA,NA,NA,NA,1,15,24,5,"'1","'2-7","'8-13","'14-15","'16-17","'18-19","'","'20-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"1","","","","","","","","","",1,6,6,2,2,2,0,1,0,0,2.45671599407399,2.67574786324786,0.450218775677896,0.474145129224652,0.610287712445058,0.680911884434037,1.06050648812295,1.15505701365869,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-1.9769696673768
643,"'05","UL","Base","34","Orioles","Buddy Groom","20","","Reliever","","L",NA,NA,NA,NA,1,15,25,1,"'1","'2-4","'5-11","'12-15","'16","'17-19","'","'20-24","'","'25+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,3,7,4,1,3,0,1,0,0,2.45671599407399,2.67574786324786,0.450218775677896,0.474145129224652,0.633847587893746,0.702764309614635,1.08406636357164,1.17690943883929,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-2.19911529026294
644,"'05","UL","TD","34","Rangers","Richard Hidalgo","150","","LF-RF+1","","R",9,7,19,10,NA,NA,NA,NA,"'","'1-2","'3-4","'5-7","'8-10","'11-16","'","'17-18","'","'19+",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,2,2,3,3,6,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.264609287390407,0.261167845686762,0.317246922024624,0.310777559055118,0.426686604448341,0.415523164033192,0.743933526472965,0.72630072308831,"Batter",-0.542640120197652
645,"'05","UL","Base","35","Orioles","Jerry Hairston","100","","LF-RF+2","","R",11,6,21,14,NA,NA,NA,NA,"'","'1","'2-3","'4-6","'7-10","'11-17","'18","'19-20","'","'21+",NA,NA,NA,NA,NA,2,NA,"","","","","","","","","","",0,1,2,3,4,7,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.323546618538816,0.319790275526221,0.382481190150479,0.375964566929134,0.409336707144578,0.401176343197522,0.791817897295057,0.777140910126656,"Batter",-0.196319436300878
646,"'05","UL","TD","35","Phillies","Placido Polanco","290","","2B+4","","R",10,6,20,12,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-8","'9-17","'","'18-19","'","'20+",NA,NA,4,NA,NA,NA,NA,"","","","","","","","","","",0,1,3,2,2,9,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.312900669294646,0.308780357503203,0.356833105335157,0.350123031496063,0.432975310903395,0.423101471231537,0.789808416238552,0.7732245027276,"Batter",-0.210852880968071
647,"'00","1st","Base","35","Braves","Brian Hunter","220","","1B+1","","R",8,4,1920,10,NA,NA,NA,NA,"'","'1","'","'2-4","'5-12","'13-15","'","'16-18","'","'19-20",NA,1,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,0,3,8,3,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.260045273314284,0.255920626444044,0.328413132694938,0.320447834645669,0.464655305698731,0.4500882102392,0.793068438393669,0.770536044884869,"Batter",-0.187274976885894
648,"'00","1st","PR","35","Reds","Dante Bichette","260","","LF-RF+0","","R",7,3,1720,15,NA,NA,NA,NA,"'","'","'1","'2-3","'4-7","'8-13","'","'14-16","'","'17-20",NA,NA,NA,NA,NA,0,NA,"","","","","","","","","","",0,0,1,2,4,6,0,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0.259687029268472,0.254293910520763,0.306703146374829,0.298110236220473,0.462458272392644,0.444700346147231,0.769161418767473,0.742810582367703,"Batter",-0.360180984519138
649,"'01","1st","Base","35","Braves","Tom Glavine","480","","Starter","","L",NA,NA,NA,NA,3,17,NA,7,"'1-3","'4-6","'7-13","'14-17","'","'18-19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,3,7,4,0,2,0,1,0,0,1.50993380551142,1.6875861688634,0.334801766639277,0.363068257123923,0.50194979365403,0.567644297328615,0.836751560293307,0.930712554452538,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.0514769830586324
650,"'01","1st","PR","35","White Sox","Sandy Alomar Jr.","130","","C+3","","R",7,3,1920,10,NA,NA,NA,NA,"'","'","'1-2","'3","'","'4-15","'","'16-18","'","'19-20",3,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,0,2,1,0,12,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.266390603139881,0.260671863276669,0.306703146374829,0.298110236220473,0.382015385935736,0.368164913076365,0.688718532310565,0.666275149296837,"Batter",-0.941979073835032
651,"'01","UL","Base","35","Braves","Tom Glavine","480","","Starter","","L",NA,NA,NA,NA,3,17,NA,7,"'1-3","'4-6","'7-13","'14-17","'","'18-19","'","'20","'","'",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,3,7,4,0,2,0,1,0,0,1.50993380551142,1.6875861688634,0.334801766639277,0.363068257123923,0.50194979365403,0.567644297328615,0.836751560293307,0.930712554452538,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.0514769830586324
652,"'02","UL","Base","35","Braves","Jason Marquis","350","","Starter","","R",NA,NA,NA,NA,1,19,24,7,"'1-3","'4-7","'8-14","'15-19","'20-23","'","'","'","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,7,5,1,0,0,0,0,0,1.51203781658647,1.72195989111716,0.335111955628595,0.367789927104042,0.482391245723612,0.562284433453644,0.817503201352207,0.930074360557687,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.225972667239406
653,"'02","UL","TD","35","Rangers","Carl Everett","220","","OF+0","","S",9,6,19,18,NA,NA,NA,NA,"'","'1-4","'5-6","'","'7-9","'10-14","'15","'16-17","'18","'19+",NA,NA,NA,NA,NA,0,0,"","","","","","","","","","",0,4,2,0,3,5,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.484078774722743,0.471127610536202,0.815263795242579,0.795409106599195,"Batter",-0.0267484620485928
654,"'02","UL","PR","35","Dodgers","Eric Karros","140","","1B+1","","R",9,7,19,11,NA,NA,NA,NA,"'","'1-3","'4-6","'7","'8-10","'11-16","'","'17-18","'","'19+",NA,1,NA,NA,NA,NA,NA,"","","","","","","","","","",0,3,3,1,3,6,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.264609287390407,0.261167845686762,0.317246922024624,0.310777559055118,0.426686604448341,0.415523164033192,0.743933526472965,0.72630072308831,"Batter",-0.542640120197652
655,"'02","ASG","ASG","35","Brewers","Jose Hernandez","320","","SS+2","","R",10,6,18,14,NA,NA,NA,NA,"'","'1-6","'","'","'7-9","'10-15","'","'16-17","'","'18+",NA,NA,NA,2,NA,NA,NA,"","","","","","","","","","",0,6,0,0,3,6,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.306454356159268,0.302504303774625,0.356833105335157,0.350123031496063,0.547934561817623,0.535024429391179,0.90476766715278,0.885147460887242,"Batter",0.620582631566804
656,"'03","UL","Base","35","Braves","Gary Sheffield","370","","LF-RF+0","","R",13,7,19,12,NA,NA,NA,NA,"'","'1","'2-4","'5-7","'8-11","'12-16","'17","'18","'","'19+",NA,NA,NA,NA,NA,0,NA,"","","","","","","","","","",0,1,3,3,4,5,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0.342312724733496,0.339103418658871,0.40983926128591,0.404143700787402,0.589054246168972,0.579315916525817,0.998893507454882,0.983459617313219,"Batter",1.30134181929623
657,"'03","P","Base","35","Mariners","Jamie Moyer","540","","Starter","","L",NA,NA,NA,NA,5,16,22,7,"'1-2","'3-6","'7-11","'12-16","'17","'18-19","'","'20-21","'","'22+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,5,5,1,2,0,1,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.414622637956027,0.473963913525567,0.730359080026692,0.815721700139218,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",1.01597627843343
658,"'03","UL","TD","35","Cubs","Hee Seop Choi","130","R","1B+0","","L",9,6,20,10,NA,NA,NA,NA,"'","'1-2","'3-4","'5-6","'7-11","'12-17","'","'18-19","'","'20+",NA,0,NA,NA,NA,NA,NA,"1","","","","","","","","","",0,2,2,2,5,6,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.267888839977515,0.264345242629791,0.331185020519836,0.324281496062992,0.391704710185848,0.381630929974214,0.722889730705684,0.705912426037206,"Batter",-0.694838042333581
659,"'03","UL","PR","35","Cardinals","Eli Marrero","130","","LF-RF+2","","R",9,7,20,12,NA,NA,NA,NA,"'","'1","'2-3","'4-7","'8-10","'11-16","'","'17-18","'19","'20+",NA,NA,NA,NA,NA,2,NA,"","","","","","","","","","",0,1,2,4,3,6,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.264609287390407,0.261167845686762,0.317246922024624,0.310777559055118,0.410288841512797,0.399636179318046,0.727535763537421,0.710413738373164,"Batter",-0.661235903680194
660,"'04","UL","Base","35","Orioles","Travis Driskill","60","","Reliever","","R",NA,NA,NA,NA,2,16,24,2,"'1-2","'3-6","'7-13","'14-16","'17","'18-19","'","'20-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,7,3,1,2,0,1,0,0,1.95876187145384,2.15661968413177,0.395010271158587,0.421106693174288,0.556308499189751,0.624492229168219,0.951318770348338,1.04559892234251,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-1.21406265944375
661,"'04","UL","TD","35","Tigers","Fernando Vina","160","","2B+3","","L",9,7,20,10,NA,NA,NA,NA,"'","'1","'2-4","'5-7","'8","'9-16","'","'17-18","'19","'20+",NA,NA,3,NA,NA,NA,NA,"","","","","","","","","","",0,1,3,3,1,8,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.276691849553439,0.272874044950554,0.317246922024624,0.310777559055118,0.410288841512797,0.399636179318046,0.727535763537421,0.710413738373164,"Batter",-0.661235903680194
662,"'04","P","Base","35","Padres","Jake Peavy","180","","Starter","","R",NA,NA,NA,NA,3,16,23,6,"'1-2","'3-6","'7-12","'13-16","'17","'18-19","'","'20-22","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,4,6,4,1,2,0,1,0,0,1.75118421737546,1.93180092930602,0.368578471651602,0.394657057654076,0.509060678919783,0.574316123954002,0.877639150571386,0.968973181608077,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",-0.319188800030122
663,"'04","UL","PR","35","Yankees","Hideki Matsui","280","","LF-RF+0","","L",13,7,20,8,NA,NA,NA,NA,"'","'1-2","'3-5","'6-7","'8-12","'13-17","'","'18-19","'","'20+",NA,NA,NA,NA,NA,0,NA,"","","","","","","","","","",0,2,3,2,5,5,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.328348833944623,0.325392788737611,0.40983926128591,0.404143700787402,0.510258005288899,0.501948790541565,0.920097266574809,0.906092491328967,"Batter",0.731452989985526
664,"'02","UL","TD","36","Diamondbacks","Danny Bautista","150","","LF-RF+1","","R",10,7,20,16,NA,NA,NA,NA,"'","'1","'2-5","'6-7","'8","'9-17","'","'18-19","'","'20+",NA,NA,NA,NA,NA,1,NA,"","","","","","","","","","",0,1,4,2,1,9,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.301365161578707,0.297549524515221,0.340395006839945,0.334119094488189,0.416633341639149,0.407191124498563,0.757028348479095,0.741310218986752,"Batter",-0.447932648118326
665,"'02","UL","PR","36","Indians","Ryan Drese","110","","Reliever","","R",NA,NA,NA,NA,3,17,28,2,"'1-3","'4-7","'8-16","'17","'18","'19","'","'20-27","'","'28+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",3,4,9,1,1,1,0,1,0,0,1.50993380551142,1.6875861688634,0.334801766639277,0.363068257123923,0.47350625259102,0.540956990827067,0.808308019230297,0.90402524795099,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-0.152852333865335
666,"'02","ASG","ASG","36","Braves","Andruw Jones","340","","CF+3","LF-RF+2","L",10,6,18,16,NA,NA,NA,NA,"'","'1-4","'5","'6","'7-10","'11-15","'16","'17","'","'18+",NA,NA,NA,NA,NA,2,3,"","","","","","","","","","",0,4,1,1,4,5,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0.299202253881969,0.295443743329975,0.356833105335157,0.350123031496063,0.543704168822532,0.5309057691318,0.900537274157689,0.881028800627863,"Batter",0.589986581748055
667,"'03","UL","Base","36","Braves","John Smoltz","210","RP","Closer","","R",NA,NA,NA,NA,5,16,26,1,"'1-2","'3-8","'9-14","'15-16","'17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,6,6,2,1,2,0,1,0,0,1.38427556931187,1.53625669876142,0.315736442070666,0.341757786613651,0.414622637956027,0.473963913525567,0.730359080026692,0.815721700139218,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",0.425567250005473
668,"'03","P","Base","36","Cubs","Jon Lieber","350","","Starter","","R",NA,NA,NA,NA,4,16,23,7,"'1-4","'5-7","'8-14","'15-16","'","'17-19","'","'20-22","'","'23+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",4,3,7,2,0,3,0,1,0,0,1.56028703203505,1.72576654713257,0.342146672144618,0.368207422133863,0.490452362606914,0.551133052795512,0.832599034751532,0.919340474929375,NA,NA,NA,NA,NA,NA,NA,NA,"Starter",0.0891216356603148
669,"'03","UL","TD","36","Blue Jays","Mike Bordick","150","","SS+5","","R",9,7,20,12,NA,NA,NA,NA,"'","'1","'2-4","'5-7","'8-11","'12-17","'","'18-19","'","'20+",NA,NA,NA,5,NA,NA,NA,"","","","","","","","","","",0,1,3,3,4,6,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.257435266106106,0.254217289873886,0.317246922024624,0.310777559055118,0.375443595274767,0.365876336798361,0.692690517299391,0.676653895853479,"Batter",-0.913251943580597
670,"'03","UL","PR","36","Reds","Felipe Lopez","140","","SS+2","","S",9,6,22,17,NA,NA,NA,NA,"'","'1-2","'3-5","'6","'7-10","'11-16","'17-18","'19","'20-21","'22+",NA,NA,NA,2,NA,NA,NA,"","","","","","","","","","",0,2,3,1,4,6,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.274857889225121,0.271097211133728,0.331185020519836,0.324281496062992,0.375443595274767,0.365876336798361,0.706628615794603,0.690157832861353,"Batter",-0.812445527620435
671,"'04","UL","Base","36","Orioles","Brook Fordyce","50","","C+5","","R",9,6,20,9,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-18","'","'19","'","'20+",5,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",0,1,3,2,3,9,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.37749331564171,0.367862209887754,0.708678336161546,0.692143705950746,"Batter",-0.797621054685117
672,"'04","UL","TD","36","Phillies","Tim Worrell","160","","Reliever","","R",NA,NA,NA,NA,4,15,26,1,"'1","'2-5","'6-13","'14-15","'16-17","'18-19","'","'20-25","'","'26+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",1,4,8,2,2,2,0,1,0,0,1.82643633906013,1.99478485698756,0.378423377156943,0.402296222664016,0.470298637600067,0.532137954756296,0.84872201475701,0.934434177420312,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-0.452744118332845
673,"'04","P","Base","36","Pirates","Jeff Reboulet","50","","2B+4","3B+1","R",10,6,21,11,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-10","'11-18","'","'19-20","'","'21+",NA,NA,4,NA,1,NA,NA,"","","","","","","","","","",0,1,3,2,4,8,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.299202253881969,0.295443743329975,0.356833105335157,0.350123031496063,0.369049372310904,0.360863938423138,0.725882477646061,0.710986969919201,"Batter",-0.673193189340268
674,"'04","UL","PR","36","Cardinals","Ray Lankford","280","","OF+2","","L",12,7,20,8,NA,NA,NA,NA,"'","'1-3","'4-5","'6-7","'8-12","'13-16","'","'17-19","'","'20+",NA,NA,NA,NA,NA,2,2,"","","","","","","","","","",0,3,2,2,5,4,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.308587802621108,0.305629589874698,0.386691176470588,0.380802165354331,0.504557780008348,0.495373262407602,0.891248956478936,0.876175427761932,"Batter",0.522809411503771
675,"'05","UL","Base","36","Orioles","Jorge Julio","130","","Closer","","R",NA,NA,NA,NA,2,16,24,1,"'1-2","'3-7","'8-12","'13-16","'17-18","'19-21","'","'22-23","'","'24+",NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","",2,5,5,4,2,2,0,0,0,0,1.95876187145384,2.15661968413177,0.395010271158587,0.421106693174288,0.494120898580449,0.566451293495705,0.889131169739036,0.987557986669992,NA,NA,NA,NA,NA,NA,NA,NA,"Reliever",-0.75259998357076
676,"'05","UL","TD","36","Cubs","Neifi Perez","10","","SS+2","","S",9,6,21,10,NA,NA,NA,NA,"'","'1","'2-4","'5-6","'7-9","'10-18","'","'19-20","'","'21+",NA,NA,NA,2,NA,NA,NA,"","","","","","","","","","",0,1,3,2,3,9,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.28100705032595,0.277054830401908,0.331185020519836,0.324281496062992,0.344697789770623,0.336088240457462,0.675882810290459,0.660369736520454,"Batter",-1.0348126216502
677,"'00","1st","Base","36","Braves","Andruw Jones","390","","CF+3","LF-RF+2","R",8,4,1820,20,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-9","'10-13","'14","'15-16","'17","'18-20",NA,NA,NA,NA,NA,2,3,"","","","","","","","","","",0,1,1,2,5,4,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.2752960713079,0.270592542454542,0.328413132694938,0.320447834645669,0.514220399177983,0.497771937273321,0.842633531872921,0.81821977191899,"Batter",0.171201427344578
678,"'00","DS","Base","36","Braves","Andruw Jones","390","","CF+3","LF-RF+2","R",8,4,1820,20,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-9","'10-13","'14","'15-16","'17","'18-20",NA,NA,NA,NA,NA,2,3,"","","","","","","","","","",0,1,1,2,5,4,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.2752960713079,0.270592542454542,0.328413132694938,0.320447834645669,0.514220399177983,0.497771937273321,0.842633531872921,0.81821977191899,"Batter",0.171201427344578
679,"'00","DS","Base","36","Braves","Andruw Jones","390","","CF+3","LF-RF+2","R",8,4,1820,20,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-9","'10-13","'14","'15-16","'17","'18-20",NA,NA,NA,NA,NA,2,3,"","","","","","","","","","",0,1,1,2,5,4,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.2752960713079,0.270592542454542,0.328413132694938,0.320447834645669,0.514220399177983,0.497771937273321,0.842633531872921,0.81821977191899,"Batter",0.171201427344578
680,"'00","HRH","PR","36","Reds","Ken Griffey Jr.","530","","CF+2","LF-RF+1","L",9,5,1720,20,NA,NA,NA,NA,"'","'1","'2","'3-5","'6-10","'11-14","'15","'16","'","'17-20",NA,NA,NA,NA,NA,1,2,"","","","","","","","","","",0,1,1,3,5,4,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0.286472971304465,0.282350491973623,0.345123119015048,0.337785433070866,0.568253957791867,0.552680798740618,0.913377076806915,0.890466231811484,"Batter",0.682849642455286
681,"'00","HRH","Base","36","Braves","Andruw Jones","390","","CF+3","LF-RF+2","R",8,4,1820,20,NA,NA,NA,NA,"'","'1","'2","'3-4","'5-9","'10-13","'14","'15-16","'17","'18-20",NA,NA,NA,NA,NA,2,3,"","","","","","","","","","",0,1,1,2,5,4,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.2752960713079,0.270592542454542,0.328413132694938,0.320447834645669,0.514220399177983,0.497771937273321,0.842633531872921,0.81821977191899,"Batter",0.171201427344578
682,"'00","1st","PR","36","Reds","Ken Griffey Jr.","530","","CF+2","LF-RF+1","L",9,5,1720,20,NA,NA,NA,NA,"'","'1","'2","'3-5","'6-10","'11-14","'15","'16","'","'17-20",NA,NA,NA,NA,NA,1,2,"","","","","","","","","","",0,1,1,3,5,4,1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,0.286472971304465,0.282350491973623,0.345123119015048,0.337785433070866,0.568253957791867,0.552680798740618,0.913377076806915,0.890466231811484,"Batter",0.682849642455286
683,"'01","1st","Base","36","Braves","Andruw Jones","450","","CF+2","LF-RF+1","R",9,5,1820,20,NA,NA,NA,NA,"'","'1","'2-4","'5","'6-8","'9-13","'14","'15-16","'17","'18-20",NA,NA,NA,NA,NA,1,2,"","","","","","","","","","",0,1,3,1,3,5,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.297404813261494,0.292941815117054,0.345123119015048,0.337785433070866,0.549669826464918,0.534675549396786,0.894792945479966,0.872460982467652,"Batter",0.548441087841738
